,text,day,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
472,"['$GIL', 'at', 'a', 'big', 'spot', 'needs', 'volume', 'though']",T,2014-10-28,15:09:39,Z,28508459,GIL,"[u'suggested', u'official']",48313,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
473,"['At', 'this', 'rate', 'I', '39ve', 'to', 'let', 'my', 'upper', 'leg', 'theta', 'burn', 'for', '$AMZN', 'since', 'I', '39m', 'holding', 'the', 'Nov', '295300', 'calls']",T,2014-10-28,15:09:08,Z,28508421,AMZN,[u'suggested'],3189,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
474,"['$BITA', 'nice', 'and', 'high', 'after', 'reclaiming', '50', 'MA']",T,2014-10-28,15:08:41,Z,28508381,BITA,[u'suggested'],28764,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
475,"['$RUT', 'ripping', 'and', '2', 'of', 'my', '3', 'small', 'cap', 'positions', 'down', 'on', 'the', 'day']",T,2014-10-28,15:08:05,Z,28508319,RUT,"[u'suggested', u'official']",19685,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
476,"['Much', 'as', 'likes', 'of', 'Kohls', 'love', 'to', 'blame', 'the', 'economy', 'real', 'issue', 'is', 'inability', 'to', 'adapt', 'to', 'newer', 'competition', 'amp', 'the', 'web', '$KSS', '$URBN', '$SPLS', '$ANF']",T,2014-10-28,15:07:59,Z,28508305,SPLS,"[u'suggested', u'official']",23053,92878,Fundamental,"[u'Equities', u'Bonds']",Intermediate,Long Term Investor,retail_guru
477,"['$AVGO', 'is', 'another', 'stock', 'to', 'watch', 'as', 'it', 'tries', 'to', 'reclaim', 'its', '50-day', 'line']",T,2014-10-28,15:07:28,Z,28508263,AVGO,[u'suggested'],21241,22625,Momentum,[u'Equities'],Professional,Position Trader,DarvasTrader
478,"['$AMZN', 'on', 'FIRE', 'kindleFire', 'got', 'it', 'beasting']",T,2014-10-28,15:06:44,Z,28508215,AMZN,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
479,"['Consumer', 'confidence', 'hits', 'post', 'crisis', 'high', 'despite', 'that', 'Kohls', 'in-store', 'sales', 'down', '3', 'tells', 'you', 'how', 'much', 'trouble', '$KSS', 'model', 'is', 'in']",T,2014-10-28,15:05:48,Z,28508121,KSS,"[u'suggested', u'official']",23053,92878,Fundamental,"[u'Equities', u'Bonds']",Intermediate,Long Term Investor,retail_guru
480,"['Long', 'small', 'lots', '$BAC']",T,2014-10-28,15:05:29,Z,28508084,BAC,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
481,"['$BITA', 'continues', 'to', 'battle', 'it', 'out', 'at', 'the', '50-day', 'line']",T,2014-10-28,15:05:25,Z,28508078,BITA,[u'suggested'],21241,22625,Momentum,[u'Equities'],Professional,Position Trader,DarvasTrader
482,"['to', 'be', 'fair', 'though', '$XBI', 'is', 'at', 'the', 'highs']",T,2014-10-28,15:05:08,Z,28508049,XBI,"[u'suggested', u'official']",1317,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
483,"['$IBB', 'not', 'making', 'new', 'highs', 'hmmm']",T,2014-10-28,15:04:39,Z,28508005,IBB,"[u'suggested', u'official']",1317,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
484,"['$BABA', 'is', 'trying', 'to', 'break', 'through', 'that', 'key', '$100', 'level']",T,2014-10-28,15:04:24,Z,28507988,BABA,[u'suggested'],21241,22625,Momentum,[u'Equities'],Professional,Position Trader,DarvasTrader
485,"['This', 'is', 'also', 'the', '$XME', 'move', 'we', 'were', 'waiting', 'for', 'as', 'we', 'posted', 'this', 'weekend', 'time', 'for', 'the', 'dogs', 'to', 'play']",T,2014-10-28,15:04:15,Z,28507974,XME,[u'suggested'],28181,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
486,"['Amgen', '$AMGN', 'considered', 'breakup', 'scenarios', 'with', 'advisers', 'this', 'year', 'according', 'to', 'CFO']",T,2014-10-28,15:04:14,Z,28507973,AMGN,"[u'suggested', u'official']",35892,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
487,"['I', 'almost', 'forgot', 'about', 'El', 'Pollo', 'Loco', 'until', 'I', 'saw', 'an', 'ad', 'on', 'San', 'Diego', 'tv', 'yesterday', 'Reports', 'earnings', 'on', 'Nov', '6', 'Forward', 'PE', '=', '65', '$LOCO']",T,2014-10-28,15:04:03,Z,28507959,LOCO,"[u'suggested', u'official']",19022,114233,Fundamental,[u'Equities'],Professional,Long Term Investor,TraceyRyniec
488,"['$clf', 'baboom']",T,2014-10-28,15:03:45,Z,28507928,CLF,[u'suggested'],24102,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
489,"['quot', '@ajackson', '$CLF', 'exploding', 'higher', 'quot']",T,2014-10-28,15:03:39,Z,28507915,CLF,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
490,"['When', 'even', 'that', '$SINA', 'trash', 'has', 'strong', 'bid', 'you', 'that', 'a', 'very', 'strong', 'tape', 'Total', 'short', 'roasting', 'day', 'so', 'far', 'across', 'board', 'for', 'techgrowth', '$QQQ']",T,2014-10-28,15:03:29,Z,28507902,SINA,[u'suggested'],17534,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
491,"['$clf', 'exploding', 'higher']",T,2014-10-28,15:03:14,Z,28507875,CLF,"[u'suggested', u'official']",1316,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
492,"['$TFF', 'Re-Entry', '3', 'chart', 'confirmationSweet', 'Up', '30', 'ticks', 'on', 'the', 'move']",T,2014-10-28,15:03:10,Z,28507867,TF_F,[u'suggested'],454,92532,Technical,[u'Futures'],Professional,Day Trader,TradingFibz
493,"['$QQQ', 'UP', '1', 'this', 'mornings']",T,2014-10-28,15:03:07,Z,28507863,QQQ,[u'suggested'],24103,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
494,"['quot', '@PsychSignal', '1000', 'increased', 'bullish', 'conversations', 'in', '$IWM', 'in', 'the', 'past', '1', 'hour', 'quot']",T,2014-10-28,15:02:57,Z,28507844,IWM,[u'suggested'],20437,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
495,"['Halt', 'lifted', '$CLF']",T,2014-10-28,15:02:40,Z,28507819,CLF,[u'suggested'],28181,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
496,"['$KKD', 'huge', 'spot', 'at', '18', 'with', 'big', 'level', '2', 'offers', 'on', 'watch']",T,2014-10-28,15:02:29,Z,28507796,KKD,[u'suggested'],29654,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
497,"['Since', 'Oct', '10', 'Just', 'gonna', 'leave', 'this', 'here', '$RUT', '$SPX']",T,2014-10-28,15:02:29,Z,28507799,SPX,"[u'suggested', u'official']",121,216669,Technical,[u'Equities'],Professional,,GregGuenthner
498,"['$AMZN', 'HOD']",T,2014-10-28,15:02:27,Z,28507794,AMZN,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
499,"['$MBLY', 'coiling', 'up', 'here']",T,2014-10-28,15:02:26,Z,28507791,MBLY,[u'suggested'],28767,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
500,"['$BIDU', 'strong', 'today', 'into', 'earnings', 'tomorrow', 'AMC']",T,2014-10-28,15:02:24,Z,28507789,BIDU,[u'suggested'],1381,184733,Technical,"[u'Equities', u'Futures', u'Bonds']",Intermediate,,MoenchArt
501,"['$TWTR', 'So', 'far', 'in', '2014', 'each', 'Q', 'has', 'shown', 'increasing', 'net', 'loss', '$132', 'mil', 'followed', 'by', '$145', 'mil', 'followed', 'by', '$175', 'mil']",T,2014-10-28,15:02:17,Z,28507770,TWTR,"[u'suggested', u'official']",949,377805,,[],,,twomargins
502,"['$feye', 'at', 'dual', 'resistance', 'Like', 'the', 'larger', 'structure', 'but', 'WTF', 'volume']",T,2014-10-28,15:01:47,Z,28507731,FEYE,"[u'suggested', u'official']",1320,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
503,"['$CLF', 'spiking', 'here']",T,2014-10-28,15:01:41,Z,28507715,CL_F,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
504,"['$tna', 'UP', 'ALMOST', '6']",T,2014-10-28,15:01:37,Z,28507711,TNA,[u'suggested'],24101,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
505,"['How', 'much', 'longer', 'can', 'we', 'expect', 'Facebook', 'to', 'be', 'perfect', 'My', '$FB', 'earnings', 'preview', 'via', '@MarketWatch']",T,2014-10-28,15:00:55,Z,28507637,FB,"[u'suggested', u'official']",4309,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
506,"['$NQF', 'coming', 'up', 'on', '4079', 'tgt', 'res', 'there', 'is', 'a', 'gap', 'above', 'that', 'at', '4087', 'which', 'lines', 'up', 'with', 'IB', '1x', '4086', 'However', '11am', 'turn', 'upon', 'us', '$QQQ']",T,2014-10-28,15:00:50,Z,28507631,NQ_F,[u'suggested'],7268,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
507,"['This', 'morning', '@', '1970', 'intermediate', 'sensitivity', '$SPX', 'generated', 'a', 'new', 'Buy', 'signal', 'also', 'Slow', 'chart', 'remains', 'on', 'Sell', 'signaled', '1013', 'Chg', '39s', '@', '2020']",T,2014-10-28,15:00:36,Z,28507614,SPX,"[u'suggested', u'official']",619,209828,Momentum,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,MPortfolios
508,"['$CLF', 'breaking', 'out', 'of', 'this', 'chart', 'posted', 'this', 'weekend', 'Let', '39s', 'see', 'how', 'it', 'comes', 'out', 'of', 'this', 'halt']",T,2014-10-28,15:00:18,Z,28507589,CLF,[u'suggested'],28181,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
509,"['BtC', 'Nov', '65', 'Calls', 'in', '$LVS', 'for', '37', 'debit', 'Submarine', 'Basket', 'Options', 'Net', 'final', '$57', 'amp', 'position', 'now', 'closed', 'stock', 'gains', 'of', '$50', 'as', 'well']",T,2014-10-28,14:59:09,Z,28507475,LVS,"[u'suggested', u'official']",29443,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
510,"['would', 'be', 'happy', 'to', 'sell', '$IWM', 'at', 'the', '200', 'dma']",T,2014-10-28,14:58:53,Z,28507460,IWM,"[u'suggested', u'official']",4172,25977,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Swing Trader,alextarhini_
511,"['Have', 'mentioned', 'fast', 'moderate', 'amp', 'slow', 'charts', '[', 'shortintermed', '39tlong', ']', 'signal', 'status', 'for', '$SPX', 'Fast', 'on', 'new', 'Buy', 'since', '1020', '@', '1900', '[', 'cont', ']']",T,2014-10-28,14:58:49,Z,28507453,SPX,"[u'suggested', u'official']",619,209828,Momentum,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,MPortfolios
512,"['$IWM', 'Approaching', 'its', 'ST', 'down', 'trend', 'line']",T,2014-10-28,14:58:23,Z,28507417,IWM,[u'suggested'],24771,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
513,"['$INFN', 'another', 'flag', 'intraday']",T,2014-10-28,14:58:09,Z,28507397,INFN,[u'suggested'],28763,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
514,"['Ya', 'know', 'what', '39s', 'funny', '$TLT', 'is', 'slowly', 'dripping', 'higher', 'with', '$SPY', '$IWM', '$QQQ', 'up', 'this', 'much']",T,2014-10-28,14:58:09,Z,28507396,IWM,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
515,"['For', 'those', 'who', 'figured', '$BABA', 'IPO', 'signaled', 'market', 'top', 'its', 'ability', 'to', 'hit', 'fresh', 'all-time', 'high', 'is', 'red', 'flag', 'Not', 'proof', 'of', 'wrong', 'but', 'potential']",T,2014-10-28,14:58:04,Z,28507384,BABA,[u'suggested'],26182,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
516,"['$CLF', 'volatility', 'halt']",T,2014-10-28,14:57:51,Z,28507362,CLF,[u'suggested'],28181,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
517,"['So', 'about', 'that', 'Coach', '$COH', '$KORS', '$M']",T,2014-10-28,14:57:42,Z,28507349,COH,"[u'suggested', u'official']",927,26387,,[],,,BrianSozzi
518,"['$IWM', 'HOD']",T,2014-10-28,14:57:40,Z,28507345,IWM,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
519,"['$bbry', 'hoD']",T,2014-10-28,14:56:54,Z,28507262,BBRY,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
520,"['TY', 'yield', 'trying', 'to', 'double', 'top', 'at', '23', 'THE', 'closing', 'level', 'of', 'res', '$ZNF', '$TNX', '$TLT']",T,2014-10-28,14:56:35,Z,28507232,ZN_F,[u'suggested'],7268,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
521,"['Sweet', '$gpro']",T,2014-10-28,14:56:10,Z,28507184,GPRO,[u'suggested'],28763,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
522,"['Crude', 'It', '39s', 'not', 'often', 'you', 'get', 'two', 'set-ups', 'like', 'this', '$CLF']",T,2014-10-28,14:55:54,Z,28507169,CL_F,"[u'suggested', u'official']",1109,193178,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,,FuturesMagazine
523,"['Taking', 'a', 'one', 'day', '8', 'win', 'on', 'yesterday', '39s', '$SODA', 'short', 'ahead', 'of', 'earnings', 'Sadly', 'we', 'didn', '39t', 'capture', 'yesterday', '39s', '$TSLA', 'short', 'win', 'as', 'quickly']",T,2014-10-28,14:55:29,Z,28507132,TSLA,[u'suggested'],110,77330,,"[u'Equities', u'Options']",Intermediate,Long Term Investor,wealthofinfo
524,"['$TWTR', 'gt', '43']",T,2014-10-28,14:54:54,Z,28507085,TWTR,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
525,"['$BABA', 'is', 'going', 'to', 'fund', 'grandma', '39s', 'MBA', 'program', 'Come', 'on', 'China']",T,2014-10-28,14:54:42,Z,28507061,BABA,"[u'suggested', u'official']",877,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
526,"['Our', '$CLDX', '16', 'alert', 'from', 'last', 'night', 'also', 'rocking', 'it', 'smaller', 'biotech', 'focus', 'time']",T,2014-10-28,14:54:38,Z,28507052,CLDX,[u'suggested'],28181,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
527,"['Posted', '$SPLK', 'chart', 'yesterday', 'with', 'base', 'under', '64', 'rocking', 'it', 'today', 'long']",T,2014-10-28,14:54:09,Z,28507014,SPLK,[u'suggested'],28181,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
528,"['$TSLA', 'Musk', 'shoots', 'down', '39incorrect', '39', 'sales', 'report', 'this', 'is', 'theatre', 'not', 'investing']",T,2014-10-28,14:54:05,Z,28507004,TSLA,"[u'suggested', u'official']",4309,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
529,"['Fly', 'Buy', '$GPRO', 'Trading', 'Algorithms', 'with', 'The', 'Fly']",T,2014-10-28,14:54:03,Z,28507001,GPRO,[u'suggested'],17609,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
530,"['The', 'No', '1', 'Mistake', 'Investors', 'Make', '$TWTR', '$BABA', '$TSLA']",T,2014-10-28,14:53:28,Z,28506957,TWTR,"[u'suggested', u'official']",1144,21919,Value,"[u'Equities', u'Options']",Professional,Long Term Investor,DanDzombak
531,"['one', 'perspective', 'on', 'Tenneco', 'is', 'a', 'Higher', 'Low', 'formed', 'in', 'October', 'Inside', 'Day', 'today', '$TEN', 'have', 'posn']",T,2014-10-28,14:52:11,Z,28506844,TEN,"[u'suggested', u'official']",29443,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
532,"['$AAPL', 'Pay', 'Already', 'a', 'Huge', 'Hit', 'Cook', 'Says']",T,2014-10-28,14:51:48,Z,28506825,AAPL,"[u'suggested', u'official']",4309,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
533,"['Energy', 'strong', 'here', '$XOP', '$OIH', '$XLE', 'new', 'Hod', '$ESF', 'now', '700']",T,2014-10-28,14:51:14,Z,28506786,OIH,[u'suggested'],3103,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
534,"['MT', '@KidDynamiteBlog', 'owning', '$SRPT', 'is', 'definitely', 'more', 'dangerous', 'than', 'taking', 'their', 'DMD', 'drug']",T,2014-10-28,14:50:08,Z,28506680,SRPT,"[u'suggested', u'official']",20554,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
535,"['$JNUG', 'Fresh', 'all-time', 'lows']",T,2014-10-28,14:49:26,Z,28506618,JNUG,"[u'suggested', u'official']",17058,76167,Technical,[u'Equities'],Professional,Swing Trader,MichaelBatnick
536,"['Some', 'stocks', 'from', 'the', 'SMB', 'Radar', 'In-Play', '$COH', '$SNY', '$KSS', 'Strong', 'Today', '$WHR', '$CNX', 'Weak', 'Today', '$MRK', '$GME']",T,2014-10-28,14:48:02,Z,28506515,CNX,"[u'suggested', u'official']",20949,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
537,"['Our', '$FANG', 'from', 'the', 'now', 'to', 'be', 'famous', 'quotGoldmanGartman', 'Whale', 'Oil', 'dip', 'quot', 'yesterday', 'now', 'flying', 'Many', 'other', 'names', 'strong', '$PXD', '$EOG', '$LNG']",T,2014-10-28,14:47:47,Z,28506502,LNG,[u'suggested'],17534,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
538,"['$MSFT', 'This', 'is', 'beginning', 'to', 'be', 'a', 'behemoth', 'busting', 'out', 'of', 'the', 'corset', 'put', 'on', 'it', 'by', 'Ballmer', 'Get', 'ready', 'to', 'see', 'her', 'dancing', 'on', 'Tango', 'night']",T,2014-10-28,14:47:39,Z,28506489,MSFT,"[u'suggested', u'official']",887,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
539,"['quot', '@DarvasTrader', 'You', 'can', 'always', 'buy', 'into', 'a', 'full', 'position', 'AFTER', 'the', 'earnings', 'report', 'if', 'the', 'news', 'is', 'good', '$STUDY', '$SPY', 'quot', 'wisewords']",T,2014-10-28,14:46:32,Z,28506388,SPY,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
540,"['You', 'can', 'always', 'buy', 'into', 'a', 'full', 'position', 'AFTER', 'the', 'earnings', 'report', 'if', 'the', 'news', 'is', 'good', '$STUDY', '$SPY']",T,2014-10-28,14:46:16,Z,28506362,SPY,[u'suggested'],21241,22625,Momentum,[u'Equities'],Professional,Position Trader,DarvasTrader
541,"['The', 'Buy', 'Stop', 'mentioned', 'here', 'has', 'triggered', 'today', 'for', 'Roper', 'Ind', '$ROP']",T,2014-10-28,14:45:57,Z,28506336,ROP,"[u'suggested', u'official']",29444,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
542,"['If', 'a', 'stock', 'breaks', 'out', 'right', 'BEFORE', 'an', 'earnings', 'report', 'consider', 'establishing', 'a', 'much', 'smaller', 'initial', 'position', '$STUDY', '$SPY']",T,2014-10-28,14:45:45,Z,28506320,SPY,[u'suggested'],21242,22625,Momentum,[u'Equities'],Professional,Position Trader,DarvasTrader
543,"['$QQQ', 'HOD']",T,2014-10-28,14:45:15,Z,28506286,QQQ,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
544,"['$tslathis', 'is', 'so', 'harshbig', 'breakdown', 'bust', 'up', 'above', 'resistanceTraderflorida', 'called', 'the', 'bottom', 'when', 'he', 'boasted', 'yesterday', 'quotcome', 'to', 'daddy', 'quot']",T,2014-10-28,14:45:07,Z,28506278,TSLA,[u'suggested'],24668,1397,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Day Trader,christopherbrecher
545,"['Pfizer', '$PFE', 'says', 'it', 'can', 'do', 'deals', 'without', 'inversions']",T,2014-10-28,14:45:04,Z,28506268,PFE,"[u'suggested', u'official']",35889,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
546,"['t-shirt', 'idea', 'quotI', 'SOLD', '$BABA', 'AT', 'THE', 'LOW', 'quot']",T,2014-10-28,14:44:22,Z,28506190,BABA,"[u'suggested', u'official']",4172,25977,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Swing Trader,alextarhini_
547,"['$XJY', '$USDJPY', 'Yen', 'lower', 'US', 'equities', 'higher', 'It', 'is', 'what', 'it', 'is']",T,2014-10-28,14:43:53,Z,28506150,USDJPY,[u'suggested'],1600,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
548,"['S', 'ampP', 'rally', 'on', 'firm', 'foreign', 'data', 'video', '$SPX']",T,2014-10-28,14:43:41,Z,28506132,SPX,"[u'suggested', u'official']",1109,193178,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,,FuturesMagazine
549,"['Quiz-What', 'would', 'you', 'do', 'here', 'Answer', 'at', 'stocktoberfest', 'workshop', 'at', '230', 'today', '$SPY', '$MACRO']",T,2014-10-28,14:42:38,Z,28506024,SPY,"[u'suggested', u'official']",25164,188312,Technical,"[u'Equities', u'Futures', u'Bonds']",Professional,,KimbleCharting
550,"['$GPRO', 'busting', 'that', 'flag', 'now']",T,2014-10-28,14:42:12,Z,28505979,GPRO,[u'suggested'],28764,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
551,"['Oh', '$AMZN', 'you', 'are', 'making', 'me', 'smile', 'today', 'AmazonSmile', 'nopunintended']",T,2014-10-28,14:42:11,Z,28505973,AMZN,[u'suggested'],3188,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
